Principale1;Principale2;Principale3;Principale4;Principale5;Principale6;Principale7
8,624991971;3,579499839;-1,197736752;0,056112255;1,23297659;0,751869937;0,244342621
8,720540068;3,625152863;-1,205072958;0,056831768;1,277379024;0,776050613;0,206730472
8,376491882;3,442809826;-1,215203339;0,053355811;1,126705022;0,743505198;0,317934248
8,517269456;3,535809093;-1,20090713;0,054625213;1,202928878;0,738749054;0,260324073
8,527330574;3,537636594;-1,183906497;0,054653281;1,202931028;0,731731997;0,255575272
8,619152146;3,601595266;-1,202880333;0,050500328;1,315551229;0,796327785;0,063664847
8,447984219;3,506885726;-1,140543729;0,030703505;1,52835871;0,881017819;-0,506196723
7,835518967;3,243149563;-1,220663393;-0,053239358;0,365431266;0,424893021;-1,626236541
7,575456029;3,060814685;-1,095832792;-0,088896298;0,761414915;0,579470196;-2,683569182
7,48524084;3,023878928;-1,068071583;-0,099178074;0,872309148;0,625477499;-2,977017525
7,3941743;2,980874475;-1,094061085;-0,101290439;0,8553713;0,645488137;-2,983942735
7,331681637;2,966994231;-1,076960579;-0,102300856;0,852650414;0,619280769;-2,988794694
7,399939484;2,996184799;-1,06869107;-0,101155719;0,865277306;0,622300588;-2,992233646
7,464552341;3,020798356;-1,067668508;-0,100077755;0,876853311;0,627653553;-2,994376259
7,384768031;2,987110946;-1,068758138;-0,101412705;0,862056576;0,620737359;-2,991516074
7,380886032;2,993400507;-1,077356223;-0,101547106;0,862307297;0,624415974;-2,990176658
7,44541882;3,022326345;-1,075564286;-0,100449413;0,874309443;0,629587524;-2,992453713
7,306202994;2,968081639;-1,072399725;-0,102764886;0,849006904;0,615751235;-2,988325329
7,308058403;2,967441462;-1,072536513;-0,102757163;0,849127898;0,615928699;-2,988197771
7,437492757;3,018291961;-1,070085538;-0,100591969;0,872692458;0,626659131;-2,992844591
7,437159101;3,017432716;-1,076004883;-0,100613662;0,872572179;0,62893199;-2,991899265
7,437705265;3,016496928;-1,076399155;-0,10061752;0,872520774;0,629102218;-2,991785015
7,287401484;2,947568792;-1,091800802;-0,103138613;0,836443506;0,635314084;-2,980022349
7,419299632;3,012963129;-1,07110844;-0,100906611;0,869465492;0,625451756;-2,991892655
7,485428852;3,038850006;-1,069823346;-0,099811726;0,881421711;0,630938247;-2,994183582
7,411882721;3,009406769;-1,077493086;-0,101051071;0,868009072;0,627274865;-2,99058861
7,47808326;3,034762091;-1,075576377;-0,099957273;0,87995576;0,632501793;-2,992991278
7,409936604;3,009021321;-1,071079313;-0,101086026;0,867644765;0,624597718;-2,991405447
7,392146257;2,989845245;-1,089849752;-0,101402907;0,855554154;0,644031752;-2,983580849
7,385474704;2,990711106;-1,091945286;-0,101530402;0,854663651;0,644426838;-2,982944605
7,326155409;2,977677434;-1,079294248;-0,102514885;0,852500994;0,620317076;-2,987210159
7,391213972;3,001519588;-1,078554894;-0,101451241;0,864076387;0,625872064;-2,989326557
7,384601125;3,002280743;-1,072260386;-0,10153434;0,863105407;0,622824069;-2,989937235
7,365389142;2,982459819;-1,091931175;-0,101882956;0,850736799;0,64248994;-2,981891991
7,366866791;2,980704979;-1,091410789;-0,101896178;0,850780466;0,642435845;-2,981954228
7,378674983;2,997098183;-1,07863477;-0,101666608;0,861722506;0,624666129;-2,988607551
7,36599912;2,981424694;-1,097696539;-0,10190656;0,85074508;0,644801601;-2,980946842
7,360491154;2,978506063;-1,091624438;-0,101993422;0,849501761;0,64182666;-2,981499276
7,360249885;2,979760762;-1,091519085;-0,10201628;0,849612002;0,641874315;-2,981457202
7,435367129;3,022338237;-1,071265731;-0,100723652;0,872139663;0,62693518;-2,991252253
7,358701387;2,990105987;-1,078684234;-0,102031019;0,857988033;0,622873721;-2,987559293
7,4246037;3,014098297;-1,077794432;-0,100950272;0,869746499;0,628434174;-2,989770019
7,265431113;2,941771902;-1,09309938;-0,103614701;0,832085092;0,63376955;-2,977714386
7,398774997;2,994334626;-1,091097068;-0,101404281;0,856358354;0,645097727;-2,982365766
7,398277299;2,993106467;-1,090858501;-0,101414223;0,856117819;0,644879518;-2,982303728
7,46342387;3,016323576;-1,095277072;-0,100347144;0,867754714;0,652434116;-2,983754502
7,334677825;2,976942061;-1,078445515;-0,102469651;0,852927798;0,620350583;-2,98625685
7,395697252;3,003781347;-1,071778793;-0,101436439;0,864265945;0,623335955;-2,989224267
7,306874687;2,957450898;-1,092389237;-0,102952027;0,83940075;0,637176692;-2,978848628
7,450947899;3,026345882;-1,071554672;-0,100536395;0,874329609;0,628293972;-2,990899813
7,451533841;3,027111613;-1,077133464;-0,100549582;0,874521002;0,630622034;-2,990062527
7,440936639;3,023007512;-1,078126562;-0,100720458;0,87261916;0,630003028;-2,989545801
7,423112976;3,016094797;-1,071126248;-0,101001998;0,86931398;0,625599268;-2,989965612
7,42323365;3,015747797;-1,071656179;-0,100997201;0,869276074;0,625767295;-2,989854495
7,424181803;3,015365483;-1,071519555;-0,101000192;0,869351796;0,625823108;-2,989853995
7,354132673;2,988661695;-1,079639977;-0,102177023;0,856734803;0,622715438;-2,986345001
7,354253789;2,988684472;-1,079230148;-0,102184332;0,856720231;0,622574095;-2,986340077
7,399755792;2,998915015;-1,092227802;-0,101441721;0,856452257;0,645609312;-2,981262332
7,408073034;3,010924463;-1,071343963;-0,101293065;0,86634439;0,624279082;-2,988875547
7,396479412;2,996342873;-1,092416828;-0,101516226;0,85570502;0,645342729;-2,981007701
7,265886343;2,952678274;-1,080809091;-0,103687888;0,840308612;0,615073143;-2,982791139
7,39140701;2,992001753;-1,09759641;-0,101636112;0,854549011;0,646862525;-2,97994394
7,185602998;2,8412654;-0,876669759;-0,046987715;2,025298742;1,075959126;-2,356439577
7,115032681;2,811391333;-0,878887266;-0,048165429;2,012189414;1,070294122;-2,353690017
7,254369211;2,879043109;-0,857266178;-0,045822807;2,046438505;1,060721794;-2,365836155
7,189474609;2,85227054;-0,864602144;-0,046921562;2,034548748;1,05771418;-2,362618623
7,182712298;2,84873654;-0,864068106;-0,047025349;2,033203145;1,056798157;-2,36244235
7,170332336;2,835676395;-0,878079291;-0,04725144;2,022450701;1,075035462;-2,3554443
7,247261696;2,876183328;-0,85700975;-0,045957245;2,045045746;1,059956053;-2,365451737
7,243084735;2,87467545;-0,857989089;-0,046028299;2,044277012;1,059943918;-2,365114455
7,177880464;2,847570463;-0,864382675;-0,047124071;2,03226693;1,056467574;-2,361966111
7,180351805;2,844959916;-0,864452795;-0,047094146;2,032253916;1,056542235;-2,361896555
7,163002568;2,83044409;-0,87732727;-0,047405745;2,020718216;1,073958637;-2,354996462
7,227882848;2,855024348;-0,876483059;-0,04634494;2,032361309;1,079474243;-2,357105112
7,098276203;2,815640932;-0,860043444;-0,048459801;2,017521608;1,047449594;-2,359685867
7,23128408;2,866064798;-0,863053487;-0,0462629;2,041509079;1,060620791;-2,363538914
7,212914025;2,848425943;-0,882461491;-0,046602454;2,029584448;1,080421084;-2,355690226
7,147067476;2,833506634;-0,858748832;-0,047638458;2,026149329;1,051207664;-2,361341596
7,277957801;2,885366354;-0,855781752;-0,04548696;2,050054643;1,062035837;-2,36608814
7,198133581;2,844626606;-0,877818567;-0,046846182;2,026997646;1,077310342;-2,355766911
7,138367533;2,832057529;-0,865500612;-0,047829217;2,024815844;1,053283438;-2,359973294
7,205603163;2,85868167;-0,864995287;-0,046701979;2,037040327;1,059121842;-2,362204559
7,202505917;2,858187329;-0,857888757;-0,046748433;2,036497064;1,056092985;-2,363142336
7,267612994;2,883574683;-0,856155023;-0,045668202;2,048220638;1,061268671;-2,365405555
7,126334635;2,827039026;-0,859584667;-0,048020979;2,022460535;1,049770411;-2,360286562
7,243967692;2,861196248;-0,882420682;-0,046113343;2,035098926;1,08318835;-2,356340355
7,180373873;2,845736526;-0,863804028;-0,047154076;2,032022505;1,056266561;-2,36132437
7,17348294;2,845981446;-0,85859519;-0,047250276;2,030929939;1,053637494;-2,361748138
7,16281678;2,830230069;-0,877580129;-0,047462633;2,020287395;1,073919491;-2,354211146
7,239207432;2,870563011;-0,857628918;-0,046166103;2,042692308;1,05912657;-2,363907269
7,159164715;2,838137757;-0,864466313;-0,047513783;2,028059523;1,054545865;-2,360247327
7,223018587;2,862332296;-0,863811838;-0,046452997;2,039548464;1,059999896;-2,362363401
7,27563716;2,887222283;-0,856295148;-0,045563816;2,049534055;1,061973582;-2,365198092
7,195437214;2,853167801;-0,858074505;-0,046927341;2,034653941;1,055370272;-2,36221557
7,249283764;2,864552298;-0,876423531;-0,046041026;2,035795619;1,081183235;-2,356766025
7,102210699;2,803732903;-0,884841556;-0,048518049;2,008754233;1,071099121;-2,350645637
7,168665265;2,844149483;-0,864841855;-0,047373381;2,029829302;1,055550362;-2,360115814
7,226083857;2,865576745;-0,857329279;-0,046428662;2,040130371;1,057796783;-2,363069364
7,155557193;2,838042737;-0,858362875;-0,047603638;2,027249961;1,051771274;-2,36048157
7,286376102;2,890493716;-0,856984181;-0,045418037;2,051131333;1,063061833;-2,364924816
7,214148028;2,857864043;-0,863174708;-0,046653875;2,037595424;1,058865101;-2,361622133
7,083092952;2,805927495;-0,866594725;-0,048820738;2,013584435;1,048180469;-2,356650867
7,215878423;2,859595162;-0,856896205;-0,046604931;2,037817819;1,056454618;-2,362386161
7,204319329;2,845153546;-0,87697763;-0,046836329;2,027245538;1,077222079;-2,354750427
7,214990566;2,861351908;-0,857888583;-0,046636096;2,037822081;1,056874779;-2,362091036
7,136210799;2,816042993;-0,884389741;-0,048012938;2,014547934;1,073902462;-2,351189825
7,279328568;2,887067152;-0,861877835;-0,045595233;2,049635976;1,064373946;-2,363589217
7,271229793;2,885461291;-0,856420245;-0,045725518;2,048127825;1,061475662;-2,363887983
7,140686609;2,831011549;-0,858739872;-0,047894546;2,024029078;1,050377015;-2,359222046
7,208979173;2,857724015;-0,858149173;-0,046768882;2,036475465;1,056351591;-2,361537203
7,139852398;2,830173826;-0,864929643;-0,047945779;2,023820371;1,052744382;-2,358102206
7,132962329;2,825776346;-0,865662495;-0,048080645;2,02229693;1,052354154;-2,357616231
7,186968445;2,851578501;-0,85818428;-0,047166947;2,032556067;1,054469594;-2,360468061
7,167361803;2,831171909;-0,877111455;-0,047518945;2,020086832;1,073795262;-2,352558299
7,042472752;2,722996426;-0,643435647;0,008486072;3,214403339;1,491485293;-1,7381116
7,033698576;2,709126777;-0,66919225;0,008300411;3,204183284;1,514602856;-1,729534739
7,033888061;2,708937117;-0,668686125;0,00830457;3,204137692;1,514359879;-1,729519999
7,031742699;2,70620724;-0,662369231;0,008250457;3,20336669;1,511607427;-1,730146079
6,970384812;2,691967952;-0,643887925;0,007261846;3,200808425;1,484924105;-1,735280718
7,030285297;2,714872393;-0,643307099;0,008259448;3,211662949;1,49005995;-1,737305339
6,959654704;2,68890664;-0,650745391;0,007065222;3,198876519;1,48664921;-1,733687892
7,027294183;2,712925996;-0,64961483;0,008174837;3,210944504;1,4922514;-1,736039675
6,961363073;2,689522321;-0,644384455;0,007090976;3,199131327;1,484294845;-1,734603219
7,016099504;2,71130274;-0,643787108;0,007991453;3,209082822;1,489040506;-1,736411877
-1,831780819;4,73150864;13,18986707;0,053564883;2,00869334;-5,889388933;-2,403400271
-1,371736328;4,14360047;10,039401;0,0439982;2,407877884;-5,015163661;-2,381597655
-1,221537809;3,62668335;8,29028453;-0,01312688;1,126155133;-4,537885592;-2,999187285
-1,279497539;3,062523201;7,078282516;0,049766269;2,010639732;-3,60880108;-1,545654928
-1,879730901;1,35950579;4,113281266;0,047870129;1,177305619;-1,574175559;-0,769959881
-2,410504385;0,395299994;2,270680075;0,041085017;0,88718223;-0,51117032;-0,68396427
-2,57784796;0,190034544;1,838875814;0,02890374;0,95766588;-0,285268302;-0,884036876
-2,527820922;0,102977203;1,445304612;0,025888547;1,006476726;-0,122397358;-0,923077938
-2,590110666;-0,039433387;1,041717864;0,017665284;1,07390571;0,072454454;-1,062318519
-2,624100475;-0,059561114;1,05095113;0,014282431;1,106462168;0,085657121;-1,153001661
-2,427438597;0,037343615;0,72732039;0,045851186;0,723772492;0,017716529;-0,14281015
-2,40701165;-0,024215074;0,542491569;0,04068104;0,793324621;0,126692984;-0,279930488
-2,441209943;-0,124107742;0,347616877;0,030183828;0,907463647;0,280757604;-0,55559766
-2,543638697;-0,224722613;0,16618961;0,02296713;0,963237964;0,363427302;-0,693525688
-2,631571928;-0,321683168;0,081623124;0,012974696;1,053045033;0,461414348;-0,94690109
-2,646444285;-0,328859122;0,08698126;0,011004526;1,073661862;0,469987093;-1,001059756
-2,646721996;-0,327580504;0,086338885;0,010918143;1,0732908;0,470132718;-0,999929082
-2,171401949;0,006782302;-0,217150795;-0,010905201;-0,447441523;-0,12405691;-0,673464743
-2,272960692;-0,057887502;-0,22287306;-0,021353754;-0,358071279;-0,055702162;-0,948815213
-2,242881434;-0,05136446;-0,181509302;-0,026365927;-0,266424885;-0,043290633;-1,142023506
-2,312119351;-0,112887946;-0,178913287;-0,034175511;-0,194970481;0,010721398;-1,354044774
-2,194493985;-0,011623856;-0,369587009;-0,096912133;-1,288463857;-0,390470021;-2,19707701
-2,33191985;-0,127226837;-0,128791995;-0,042816736;-0,073153305;0,035215882;-1,637248241
-2,215604656;-0,012126712;-0,238412309;-0,013697367;-0,443200645;-0,110899262;-0,710629237
-2,161873783;-0,023674438;-0,20010458;-0,021555724;-0,310002794;-0,058076048;-1,009254122
-2,461964923;-0,210811103;0,028096612;0,028700273;0,883320743;0,379981623;-0,474402622
-2,441012621;-0,224575021;0,05273298;0,023534692;0,963864693;0,411505712;-0,660292724
-2,542297591;-0,289023765;0,085204524;0,011376543;1,09381721;0,465511332;-1,007933704
-2,541604462;-0,291168457;0,085764671;0,011322603;1,093796863;0,465239486;-1,007758182
-2,351118019;-0,151869223;-0,0232055;0,042238731;0,72870738;0,321177789;-0,065302336
-2,430019227;-0,208282017;-0,017235197;0,03423632;0,799280762;0,3735383;-0,277437194
-2,440131752;-0,233784988;0,015168698;0,025843976;0,914088159;0,419443332;-0,554857969
-2,502772129;-0,269939718;0,073747839;0,016595178;1,027995297;0,436583828;-0,83893115
-2,352362492;-0,150643843;-0,124615858;-0,043395801;-0,090818112;0,025391751;-1,6089685
-2,157981645;-0,009629285;-0,342289576;-0,098880582;-1,256848962;-0,402325891;-2,249629711
-1,891017034;0,173116048;-0,455603128;-0,065602509;-1,622487452;-0,545167831;-1,272644526
-1,966750876;0,108226159;-0,447732386;-0,073471673;-1,552298115;-0,494024417;-1,485295267
-2,154334262;-0,05012449;-0,18272568;-0,026239425;-0,261044367;-0,038783656;-1,128149493
-2,275688552;-0,108400205;-0,16629998;-0,033205903;-0,213468905;-0,020695316;-1,289781742
-2,361892843;-0,173754693;-0,147883025;-0,042942496;-0,12104116;0,037912669;-1,55828307
-2,508214293;-0,308945538;0,074689795;0,010969766;1,083506333;0,483558035;-0,991166711
-2,386178723;-0,223201693;0,043165908;0,024424811;0,949667755;0,409054588;-0,610478769
-2,27310383;-0,144586755;-0,007881317;0,039303566;0,782354105;0,343494931;-0,167304028
-2,348666932;-0,197699324;0,022591582;0,030342948;0,877225503;0,380275268;-0,42420866
-2,347485517;-0,217083667;0,023120439;0,024806791;0,947059725;0,434025325;-0,601737901
-2,345085298;-0,153500682;-0,148135096;-0,039761573;-0,158847002;0,000860244;-1,448826327
-2,323959925;-0,156651508;-0,120967136;-0,044342476;-0,084966668;0,027913124;-1,617258219
-2,396234621;-0,189229077;-0,121891731;-0,0455842;-0,098717132;0,021498137;-1,614343985
-2,139197094;-0,015599351;-0,236819651;-0,013552211;-0,450623917;-0,113620102;-0,673678667
-1,518906882;-1,093545674;0,482881808;-0,034897195;0,668649149;0,181486003;-0,030675177
-1,474480241;-1,089675466;0,490331466;-0,036924987;0,714889781;0,202118068;-0,124010342
-1,184212595;-0,833597072;0,173174073;-0,065133692;-0,799571404;-0,364818517;0,104822724
-1,243938317;-0,876099533;0,199111672;-0,072683595;-0,717266513;-0,332876711;-0,11558049
-1,335538522;-0,947077158;0,21827239;-0,082475598;-0,626030448;-0,275221144;-0,384323793
-1,560770136;-1,103036356;0,46512514;-0,031437168;0,596656001;0,15202532;0,122383333
-1,625202498;-1,138119987;0,486158267;-0,038588115;0,671128228;0,182104482;-0,078811339
-1,566509535;-1,126400042;0,494307059;-0,03870564;0,696224521;0,191534884;-0,117868688
-1,182877496;-0,837391017;0,141386635;-0,060489561;-0,880765306;-0,375231314;0,281936528
-1,174509462;-0,851316851;0,160257688;-0,066386188;-0,79376292;-0,338210276;0,078557032
-1,229263282;-0,877787343;0,203214404;-0,07385619;-0,701370033;-0,325971188;-0,149082446
-1,298196584;-0,925911931;0,241124292;-0,082680438;-0,605072732;-0,29143389;-0,40738662
-1,672958208;-1,224742012;0,686571812;0,022786937;1,8056522;0,600623679;0,692141823
-1,870465532;-1,335548779;0,687832432;0,013982409;1,837873098;0,63531456;0,521037414
-1,45987453;-1,057729007;0,411690649;-0,02150995;0,477829252;0,130864208;0,429644812
-1,454521285;-1,034344575;0,378579157;-0,013256396;0,361333374;0,084294665;0,708902751
-1,35170522;-1,006640517;0,387161883;-0,014913673;0,42622594;0,114037899;0,595358963
-1,423602162;-1,047949412;0,43795189;-0,023751094;0,530553853;0,129314358;0,330658374
-1,575462103;-1,128862634;0,476667741;-0,035039388;0,62760038;0,16406517;0,038498603
-1,605515216;-1,143248216;0,484474022;-0,03777927;0,653474094;0,174396962;-0,034227123
-1,431241681;-1,011606316;0,278483681;-0,095177103;-0,492373324;-0,247656501;-0,731146872
-1,289003451;-0,948040294;0,225724337;-0,083608112;-0,608902237;-0,26851739;-0,412389954
-1,145998942;-0,837167269;0,175462784;-0,065437199;-0,800776939;-0,365318124;0,116272615
-1,207303635;-0,887909445;0,205982436;-0,07358019;-0,711502656;-0,331523331;-0,123059516
-1,502626315;-1,083521128;0,400402076;-0,021607086;0,450218093;0,121844736;0,475635765
-1,311689937;-0,942218382;0,230520044;-0,079218032;-0,685476172;-0,326402443;-0,248381718
-1,286838223;-0,973372565;0,252188609;-0,088705583;-0,549750103;-0,247287881;-0,576178114
-1,457308822;-1,039836072;0,283604253;-0,095380888;-0,517786448;-0,26103759;-0,706839034
-1,594424341;-1,164781173;0,501021741;-0,039580421;0,664295438;0,174864492;-0,08237888
-1,366827146;-1,005525879;0,401123378;-0,010196229;0,338553127;0,047230683;0,783912657
-1,406442502;-1,042127918;0,385633158;-0,013645866;0,361365154;0,083303349;0,700855334
-1,268835851;-0,937461637;0,196394466;-0,075474147;-0,736741939;-0,320817219;-0,125202857
-1,24726463;-0,939743216;0,22039984;-0,079523539;-0,670647341;-0,296471231;-0,274839603
-1,357126421;-0,99605101;0,234764479;-0,08517936;-0,636502421;-0,284430627;-0,400806735
-1,642740624;-1,200717264;0,481633697;-0,040649916;0,64464819;0,19109533;-0,070298088
-1,829329799;-1,332750273;0,715726827;0,014329386;1,8275264;0,602828835;0,546573002
-1,367045261;-1,006583896;0,387289824;-0,00782491;0,298291098;0,032564908;0,878176565
-1,304944757;-0,974031019;0,379725588;-0,008149408;0,340975589;0,055712376;0,832610384
-1,111738439;-0,84979101;0,16823208;-0,069064878;-0,754817962;-0,320496311;0,012404681
-1,240428129;-0,90806187;0,220329322;-0,077744582;-0,676283135;-0,318756391;-0,214072889
-1,332698201;-0,974461569;0,229720296;-0,086992156;-0,592512055;-0,26111985;-0,463295229
-1,595857985;-1,167362176;0,471598586;-0,040420879;0,669242736;0,206394861;-0,078293424
-1,407751172;-1,014856368;0,278753668;-0,095887895;-0,488671036;-0,245353484;-0,727499531
-1,136353112;-0,832455156;0,157981176;-0,061977955;-0,861411684;-0,388851397;0,268204901
-1,180306719;-0,866769406;0,177020249;-0,067641811;-0,799730545;-0,364685106;0,102842004
-1,252545731;-0,921726925;0,182688141;-0,075451434;-0,727871021;-0,31176814;-0,109973085
-1,376098299;-1,053749783;0,428573776;-0,025446503;0,54395354;0,158898733;0,306425225
-1,502058282;-1,107573934;0,470568652;-0,033541716;0,615392785;0,161006509;0,099546869
-1,423313372;-1,036764522;0,256241074;-0,095251198;-0,517823072;-0,232924999;-0,680255903
-1,36984182;-1,016061088;0,261422116;-0,0955081;-0,492385671;-0,221964822;-0,718902212
-1,120457734;-0,844465163;0,15378593;-0,064113532;-0,837655838;-0,356693859;0,20269622
-1,162931263;-0,868391287;0,188850477;-0,070295276;-0,759242828;-0,348456587;0,012407558
-1,345962847;-1,024052393;0,423736426;-0,02078789;0,493820134;0,117233196;0,450718772
-1,495712663;-1,103646828;0,462209184;-0,031473304;0,583563969;0,148297146;0,176430552
-1,484876576;-1,118145656;0,486889909;-0,037339554;0,670878261;0,183262665;-0,027917212
-1,384706042;-1,014374084;0,280187429;-0,095962724;-0,488280296;-0,245151133;-0,722394925
-1,390172815;-1,016345288;0,279579647;-0,096070683;-0,489511845;-0,245575514;-0,721613912
-1,276844471;-0,980618853;0,360551938;-0,0084089;0,332127924;0,077716991;0,848471914
-1,316228804;-1,012124034;0,377469286;-0,013472856;0,386646874;0,099065332;0,701843044
-1,433129532;-1,074045644;0,392658876;-0,01925409;0,419120501;0,109982987;0,576140578
-1,125077611;-0,829913145;0,005855925;-0,13956874;-1,8082066;-0,711119548;-0,985418277
-1,200609688;-0,933691929;0,228170219;-0,083890805;-0,598362728;-0,262896953;-0,402509545
-1,343356578;-1,0009116;0,276198413;-0,094362236;-0,501707532;-0,250044373;-0,679491344
-1,680305767;-1,220051775;0,498550173;-0,042378509;0,638891234;0,164840763;-0,063623495
-1,300082441;-0,982945315;0,381994826;-0,007657721;0,310703359;0,040954365;0,890896353
-1,135623686;-0,865795074;0,181488228;-0,067398227;-0,805925132;-0,368339771;0,120161602
-1,420662008;-1,261549334;-0,220231559;-0,080959863;-0,963169439;0,150782381;0,063338538
-1,27148811;-0,954164532;0,237873046;-0,082874085;-0,641724926;-0,306376562;-0,323587708
-1,499204462;-1,13278387;0,4704377;-0,036555118;0,640294992;0,175516764;0,03224172
-1,569808687;-1,18612582;0,482772074;-0,040819868;0,651474632;0,195287944;-0,059973052
-1,645268101;-1,210754201;0,498952715;-0,042027112;0,643133162;0,167018987;-0,061416368
-1,17201164;-0,8814332;0,185185677;-0,068254022;-0,812972813;-0,37306699;0,12202319
-1,149095096;-0,892713705;0,204291449;-0,074020686;-0,72033592;-0,333418371;-0,085665566
-1,259861674;-0,9436179;0,221034791;-0,080796178;-0,66931142;-0,313771428;-0,249121728
-1,484572768;-1,104118609;0,478044819;-0,030869201;0,570626904;0,118122983;0,217419439
-1,656871352;-1,229396269;0,482066643;-0,042462954;0,632874058;0,18671335;-0,05387988
-1,650929985;-1,217569394;0,500824029;-0,04235674;0,64207382;0,165842129;-0,060610494
-1,416138416;-1,061869676;0,415751082;-0,017592784;0,392807865;0,070546051;0,642568414
-1,124985842;-0,876019466;0,161415262;-0,068323694;-0,805403214;-0,341546084;0,111463002
-1,420538188;-1,06655041;0,420096553;-0,021954804;0,459310515;0,10206989;0,50025597
-1,393491553;-1,071410682;0,437827127;-0,025891175;0,526391252;0,12933437;0,350608462
-1,267450036;-0,970529689;0,258708232;-0,088862796;-0,559859374;-0,27267608;-0,511136069
-1,322264409;-1,007618152;0,282175993;-0,095834147;-0,482520142;-0,242336503;-0,715094874
-1,331330748;-1,005451878;0,282113803;-0,096034668;-0,48371699;-0,242747981;-0,714539349
-1,062807268;-0,825596376;0,168654353;-0,062682017;-0,849091175;-0,385443908;0,261726765
-1,312583662;-1,007826844;0,402314588;-0,013681668;0,383899416;0,070467408;0,720453782
-1,377575973;-1,062495682;0,397356043;-0,020271941;0,441016325;0,12002485;0,545290353
-1,479229338;-1,104921061;0,435035306;-0,026888014;0,501278103;0,118088224;0,374691144
-1,554883962;-1,154307316;0,472498978;-0,036347569;0,604676225;0,156416362;0,097977197
-1,46498329;-1,12973212;0,493088781;-0,039238958;0,683511549;0,188421113;-0,053915648
-1,542387255;-1,165051544;0,496097512;-0,041595713;0,684595097;0,187845944;-0,08797823
-1,439208677;-1,100098439;0,45490391;-0,029008658;0,546596411;0,133431669;0,280268194
-1,107002008;-0,857215675;0,180045723;-0,066280706;-0,819979227;-0,374780414;0,17243601
-1,109669891;-0,879022046;0,203140571;-0,073468195;-0,719146775;-0,332226602;-0,068141963
-1,357076273;-1,055550115;0,431587272;-0,023907481;0,506835537;0,122209016;0,409544963
-1,437747553;-1,118159702;0,450592293;-0,032926857;0,592554309;0,176977717;0,158519788
-1,469030255;-1,128630027;0,484895878;-0,037263445;0,650080913;0,174738985;0,022690901
-1,575707162;-1,179941071;0,495763296;-0,042349648;0,677220621;0,184636551;-0,08451078
-1,574564885;-1,181558138;0,495728402;-0,042369351;0,676970896;0,184573937;-0,084024717
-1,305273451;-1,032690089;0,379473726;-0,013946868;0,37246402;0,092293187;0,73289025
-1,242291182;-1,003794441;0,406083711;-0,014530925;0,415490513;0,085422407;0,668285963
-1,355534768;-1,051399133;0,418572267;-0,020290401;0,450042248;0,098556375;0,542756606
-1,599868792;-1,238266493;0,630396614;0,030926551;1,64379246;0,561283209;1,082301561
-1,474940028;-1,134895089;0,44177346;-0,031645177;0,55183346;0,160067816;0,238052027
-1,327308578;-1,009136293;0,269422738;-0,093265268;-0,535056015;-0,263275201;-0,595373976
-1,288183452;-0,999916119;0,281711025;-0,095367941;-0,489051509;-0,244706444;-0,689250568
-1,29319064;-1,002880127;0,283239893;-0,096027477;-0,48232405;-0,24183051;-0,707133051
-1,318907599;-1,016308115;0,385958953;-0,011720137;0,338169126;0,054434764;0,823089807
-1,429242326;-1,188963849;0,208347072;-0,02126138;0,370339285;0,283414968;0,591365743
-1,377736033;-1,063064352;0,455843119;-0,026227719;0,534600448;0,108288193;0,347630226
-1,406540494;-1,11191178;0,48370235;-0,036169273;0,650757065;0,175918079;0,044024683
-1,513867882;-1,160075797;0,496302329;-0,041806717;0,686206991;0,189391275;-0,081919744
-1,326285628;-1,029451731;0,262798335;-0,096793118;-0,497132942;-0,222845092;-0,698090304
-1,082594027;-0,860158123;0,158717248;-0,066038847;-0,835270835;-0,355254448;0,204531249
-1,070328914;-0,874909721;0,177007038;-0,071868767;-0,747660401;-0,317685149;0,000899471
-1,460322658;-1,101297169;0,430486871;-0,026283746;0,48440127;0,112112082;0,420428487
-1,525761616;-1,154394623;0,44108708;-0,033424548;0,549473887;0,159665555;0,224795662
-1,599832578;-1,19289648;0,492135185;-0,042828173;0,661777865;0,178924037;-0,058337805
-1,342328191;-1,023581417;0,281130462;-0,097151925;-0,492217176;-0,245640011;-0,702730284
-1,07401543;-0,843693157;0,167898784;-0,063275571;-0,865620075;-0,392487962;0,291917337
-1,114651846;-0,870248294;0,177204908;-0,068355125;-0,810583103;-0,367880561;0,1461044
-1,141583026;-0,920328758;0,197122667;-0,078135973;-0,692046952;-0,296743129;-0,161667419
-1,258886393;-0,9744138;0,206649057;-0,08339669;-0,66657728;-0,287166494;-0,268481401
-1,079956492;-0,829540738;0,031765518;-0,141725085;-1,786855688;-0,72672566;-1,011387696
-1,351004812;-1,044138209;0,255274683;-0,095309184;-0,536102094;-0,239388658;-0,618823362
-1,362631592;-1,037123629;0,282526618;-0,097654543;-0,497744628;-0,248778298;-0,699736623
-1,095715771;-0,864778099;0,145694959;-0,063279696;-0,887510449;-0,376438537;0,320824573
-1,266205902;-1,014690563;0,378698203;-0,012444379;0,351996071;0,082962002;0,795480351
-1,332293789;-1,048792;0,422188163;-0,021743843;0,465942642;0,106060972;0,513203455
-1,448178824;-1,104727266;0,437115575;-0,028068236;0,507263456;0,121611686;0,369088801
-1,394171368;-1,107180469;0,478826982;-0,03537492;0,633821599;0,169860764;0,087493587
-1,583541739;-1,208663816;0,477514277;-0,043448963;0,66044139;0,202574007;-0,065770652
